market,variety,grade,param,coef,se_OLS,p_OLS,t_HAC,se_HAC,p_HAC,n_obs,file
Sopore,American,B,p_L1,-0.0019207905444132188,0.00201348254899875,0.34141006782010075,-1.5073624475748189,0.0012742725198598124,0.13351062901477162,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,x_L1,0.012428580533549826,0.05719304739973392,0.8282190325946532,0.17363918579815268,0.07157704913450505,0.8623485838211911,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,American,B,y_L1,-0.28065194812986116,0.0591069104793236,4.2371665334639245e-06,-3.714236924497976,0.07556113243039676,0.00027343462622127625,200,weekly_model_Sopore_American_B_posneg.csv
Sopore,Delicious,A,const,0.2896441946927286,0.1305791603804738,0.02760565061590748,2.0061189499104235,0.14438036922270323,0.04611433209481666,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dn_L0,0.0010883485736824683,0.0008856028738514593,0.22045844835750747,0.625465406037542,0.0017400619813290569,0.5323383592171789,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dn_L1,-0.0011433645585857827,0.0010451920444132247,0.2752280558480508,-1.7103371372666223,0.0006685024453208403,0.08866648196253017,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dn_L2,-0.0007453237900516267,0.0009830923242523416,0.44920780642898117,-1.0408047070175819,0.0007161034005960124,0.29915170192101037,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dn_L3,-0.00037446121018511576,0.000896023406414266,0.6764325797810631,-0.6382203219656362,0.0005867271807200115,0.5240190731387724,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dn_L4,0.0006957681560052814,0.0007709635450115044,0.3678337424125976,1.1085168473045552,0.0006276568170317805,0.26889465233168514,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dp_L0,-0.0011766261894208057,0.0007153908218052221,0.10150703624853989,-1.0966445818580042,0.0010729330257824206,0.2740409153764797,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dp_L1,0.0006376490586007791,0.001075029674160679,0.5537159908529032,0.8953698044147722,0.0007121627906779329,0.37160491123917594,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dp_L2,-2.239343692494761e-05,0.001020627748012124,0.9825157785730243,-0.03740234764226159,0.0005987174157925014,0.9701993964469294,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dp_L3,-0.0008593616998208705,0.0009418089803324611,0.36256380509201214,-1.4646629443323285,0.0005867300071639441,0.14449425190744786,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dp_L4,0.0009691498023115784,0.0008519603454426567,0.2565913242008333,0.8487672241430991,0.0011418322653658256,0.39696819412991224,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dx_L0,0.23104431403420528,0.06697252430220872,0.0006767059453377,1.7738321679083995,0.13025150756322082,0.07752637567891085,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dx_L1,-0.0607156213029953,0.07121912503229501,0.39488846075472717,-1.494896906147299,0.04061525651255359,0.1364283611527115,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dx_L2,-0.006757766461066381,0.07045240062237423,0.9236750327140517,-0.15274420657548404,0.04424237496514664,0.8787452749991421,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dx_L3,0.015623748558710203,0.06904864687537136,0.8212081858818883,0.2693263685208826,0.058010467539864344,0.7879404886725331,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dx_L4,-0.0649870556962868,0.06481592906690319,0.31717752309208636,-0.9866328944107311,0.06586751370690967,0.3249473357098336,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dy_L1,0.03386235363257938,0.06861368264541255,0.6221547571154882,0.728419177241033,0.046487454875689484,0.46716086331567874,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dy_L2,0.06931934788655583,0.06727643040952737,0.3040122867358238,1.1264371345512132,0.061538585474788646,0.2612539917114496,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dy_L3,0.03647013718406655,0.06733256875678116,0.5886340353934238,0.559084532821478,0.06523188362950452,0.5766941422963461,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,dy_L4,-0.023710010141473226,0.06636838211376107,0.7212610923794165,-0.2176174415471771,0.1089527106508747,0.8279365002657573,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,n_L1,3.781972537644242e-05,0.0010766255603494527,0.9720107103618549,0.04571059310232643,0.0008273733244235151,0.9635839490241227,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,p_L1,1.560043133828318e-05,0.001075697616095079,0.9884426296992309,0.01883202877568508,0.0008283988689750533,0.9849928147952387,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,x_L1,0.0893872071642963,0.03286891857576329,0.007080012476066769,2.47063891171411,0.036179794117417244,0.014275997815132557,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,A,y_L1,-0.16298870251064546,0.041567384361367074,0.00011902307265653082,-4.066794954767651,0.040077924833551756,6.71991809443846e-05,236,weekly_model_Sopore_Delicious_A_posneg.csv
Sopore,Delicious,B,const,0.29957294290754277,0.11199733425054816,0.008060140805634764,2.006114260071478,0.14932995037723773,0.04611483650495104,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dn_L0,0.0007203822020749893,0.0011359867100587087,0.5266687579408864,0.3676544788383263,0.0019594000441696584,0.7134976677956846,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dn_L1,-0.0013333173143964085,0.001345493106007906,0.32283933134359843,-1.589476937911544,0.0008388403018594843,0.11344291990139518,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dn_L2,-0.0009943512500887926,0.0012618423995296617,0.43156790241737775,-1.5200879422593159,0.0006541406075564828,0.12997887619938928,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dn_L3,-0.001104026311254608,0.0011360942457494614,0.3322706629537985,-1.6168281681878578,0.0006828346592278891,0.10740238539724921,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dn_L4,0.0005515725435616546,0.0009772128674834701,0.573055232190941,0.8848217512904241,0.0006233713657663153,0.37725520661949974,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dp_L0,-0.001588425068983263,0.0009185605209912651,0.08521917964415249,-1.4685669972733308,0.001081615664748337,0.14343248174587536,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dp_L1,0.001134594618988069,0.0013906003535333294,0.41547154103672723,1.4446794493164359,0.0007853608075652446,0.1500243196284373,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dp_L2,0.0004285565432354361,0.0013159117946778712,0.7449932175116267,0.7514382507612387,0.0005703150495749853,0.45322230868770985,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dp_L3,-0.0006720752387537002,0.0012087713166193574,0.5787980929829946,-0.8529260729920837,0.0007879642328156828,0.3946628968282794,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dp_L4,0.00241727239342226,0.001093829195863237,0.028180670661371924,4.218459341727289,0.0005730225652554196,3.644928305336898e-05,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dx_L0,0.18077853970855054,0.05807487646198192,0.0021083923195362887,2.33724439564784,0.07734687054771701,0.020359088364337277,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dx_L1,-0.07434245808392392,0.06165442424104183,0.22924144312306446,-1.035288528774227,0.07180844375040528,0.3017136656848593,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dx_L2,0.09065175124446599,0.06066413736138878,0.13657841884678987,1.9732553043542946,0.045940204009298144,0.049765706311610605,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dx_L3,0.01694853196516205,0.06024859190313138,0.7787470107404126,0.3247479111764564,0.05218981056340906,0.7456920943447483,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dx_L4,-0.08572721347644699,0.05689762221558275,0.1333781339101972,-1.4652822028969628,0.05850559933571734,0.14432543091478778,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dy_L1,0.10272102389646413,0.06676910071933614,0.12542944984829804,1.3928624320925804,0.07374814736164591,0.16512031244886233,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dy_L2,0.044101508129805594,0.06574785910601526,0.503098941568485,0.8441808219735109,0.05224177922770844,0.3995199531010153,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dy_L3,0.07248221205524066,0.0654827056327422,0.2695954675418003,0.8522500364102291,0.0850480597930435,0.39503707557303036,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,dy_L4,0.1331662464549061,0.065420056678735,0.043039017634475464,1.424859052824459,0.09345924159371014,0.15566841761582334,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,n_L1,0.0004986994390041282,0.0014195239299832618,0.7257012635637814,0.5241461785413773,0.0009514510635028119,0.600724432994935,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,p_L1,-0.0004819831470297129,0.0014219963491960254,0.7349842192066989,-0.503234012102945,0.0009577714054254247,0.615322198164206,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,x_L1,0.05968974551843818,0.027701908200042008,0.032311495534429406,2.270555191418893,0.02628861246977108,0.024178830181895487,236,weekly_model_Sopore_Delicious_B_posneg.csv
Sopore,Delicious,B,y_L1,-0.13841403110472725,0.03418123018404462,7.200026200393186e-05,-3.7141043053873797,0.037267136225537616,0.00026077297516523,236,weekly_model_Sopore_Delicious_B_posneg.csv
